row_id,country_name,water_source,water_tech,status_id,management,pay,installer,install_year,status,source,adm1,adm2,wpdx_id,report_date,country_id,activity_id,data_lnk,orig_lnk,photo_lnk,converted,created,updated,lat_deg,lon_deg,location,count,fecal_coliform_presence,fecal_coliform_value,subjective_quality
368,Somalia,,Dugwell Afridie,yes,,,UN Childrens Fund,2001,,FAO - Somalia Water and Land Information Management,Lower Juba,Kismayo,wpdx-00000368,10/26/2004 12:00:00 AM +0000,SO,Siinag,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.99417,45.1742,"(9.99417, 45.1742)",1,,,
369,Somalia,,Dugwell Afridev,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,,wpdx-00000369,10/26/2004 12:00:00 AM +0000,SO,Sulaman Farm,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.0094,44.7731,"(10.0094, 44.7731)",1,,,
370,Somalia,,Dugwell,no,Community Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Lughaye,wpdx-00000370,01/01/2003 12:00:00 AM +0000,SO,Raaribual,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.1261,46.1922,"(10.1261, 46.1922)",1,,,
371,Somalia,,Dugwell Afridev,yes,Community Management,,UN Childrens Fund,2002,,FAO - Somalia Water and Land Information Management,Awdal,,wpdx-00000371,10/26/2004 12:00:00 AM +0000,SO,Darigodle,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.1667,44.8447,"(10.1667, 44.8447)",1,,,
372,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Nugaal,Garowe,wpdx-00000372,10/01/2000 12:00:00 AM +0000,SO,wadajir,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,8.40833,48.4825,"(8.40833, 48.4825)",1,,,
373,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Nugaal,Garowe,wpdx-00000373,10/01/2000 12:00:00 AM +0000,SO,22nd Village .W.,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,8.48028,48.65,"(8.48028, 48.65)",1,,,
374,Somalia,,Dugwell,yes,Other,,,,,FAO - Somalia Water and Land Information Management,Bari,Qandala,wpdx-00000374,10/01/2000 12:00:00 AM +0000,SO,Hamure well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.6521,50.5189,"(10.6521, 50.5189)",1,,,
375,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000375,10/01/2000 12:00:00 AM +0000,SO,Kob dhexeed bore well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.6611,49.4961,"(10.6611, 49.4961)",1,,,
376,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000376,10/01/2000 12:00:00 AM +0000,SO,Juvile,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.275,49.1789,"(11.275, 49.1789)",1,,,
377,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000377,10/01/2000 12:00:00 AM +0000,SO,Biyo Kulule,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.2822,49.1869,"(11.2822, 49.1869)",1,,,
378,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000378,10/01/2000 12:00:00 AM +0000,SO,Laanta Hawada well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.2839,49.1661,"(11.2839, 49.1661)",1,,,
379,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000379,10/01/2000 12:00:00 AM +0000,SO,Baalade well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.2844,49.1814,"(11.2844, 49.1814)",1,,,
380,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000380,10/01/2000 12:00:00 AM +0000,SO,somawaadaag dugwell,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.2853,49.1708,"(11.2853, 49.1708)",1,,,
381,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000381,10/01/2000 12:00:00 AM +0000,SO,Baalade,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.2867,49.1717,"(11.2867, 49.1717)",1,,,
382,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000382,10/01/2000 12:00:00 AM +0000,SO,Baalade Dugwell,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.2867,49.1717,"(11.2867, 49.1717)",1,,,
383,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Iskushuban,wpdx-00000383,10/01/2000 12:00:00 AM +0000,SO,Cirarood,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.2878,51.0739,"(11.2878, 51.0739)",1,,,
384,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,Bossaso,wpdx-00000384,10/01/2000 12:00:00 AM +0000,SO,Raxiis well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.2911,49.1858,"(11.2911, 49.1858)",1,,,
385,Somalia,,Dugwell,no,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,,wpdx-00000385,10/01/2000 12:00:00 AM +0000,SO,Tayeega well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.7828,50.575,"(11.7828, 50.575)",1,,,
386,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,,wpdx-00000386,10/01/2000 12:00:00 AM +0000,SO,Afkale - Haye well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.7928,50.5192,"(11.7928, 50.5192)",1,,,
387,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,,wpdx-00000387,10/01/2000 12:00:00 AM +0000,SO,Xayro - Bixiye,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.8297,50.5428,"(11.8297, 50.5428)",1,,,
388,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Bari,,wpdx-00000388,10/01/2000 12:00:00 AM +0000,SO,ceel kalood,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,11.9067,50.5922,"(11.9067, 50.5922)",1,,,
